video_id,title,publishedAt,duration,viewCount,likeCount,commentCount
zajUgQLviwk,"Last to Leave Their Circle Wins $500,000",2025-03-01T17:00:01Z,PT38M38S,190095384,3052220,83454
PXevNM0awlI,"Highest Away From Me Wins $10,000",2025-02-28T17:00:00Z,PT50S,492751128,10941705,11143
PuQ5UxKUY48,"Find The Human, Win $10,000",2025-02-24T17:00:02Z,PT41S,305302527,7076940,8165
L5ihmu87xTE,"Find This Stranger, Win $10,000",2025-02-19T18:00:00Z,PT1M1S,585809059,15675971,11685
nAiKLoCP-kU,"Reach the Money, Win $10,000",2025-02-14T18:15:00Z,PT25S,468485584,7481558,8990
NDsO1LT_0lw,I Spent 100 Hours Inside The Pyramids!,2025-02-08T17:00:00Z,PT21M43S,218481691,5326186,100821
sF5LYGgKbUA,Every Minute One Person Is Eliminated,2025-01-25T17:00:01Z,PT34M46S,141485240,3010378,73884
MFpWEKN9c6Y,"Last Person Hanging Wins $10,000",2025-01-21T17:00:03Z,PT43S,519606742,12472080,14074
TRxMLLuWIhw,Subscribe For An iPhone,2025-01-17T17:00:00Z,PT17S,282533180,28153578,198720
SM66GDRyIVY,"I Helped 2,000 People Walk Again",2025-01-11T17:00:02Z,PT15M31S,122204453,2948372,54734
EvqtfK_RaRg,This obstacle course is WILD,2025-01-10T17:00:00Z,PT32S,202691048,3836206,5339
3cWm9B_0_kI,How Many People To Stop Ronaldo?,2024-12-27T19:00:00Z,PT21S,494723593,11551202,26247
qtWqHIx8Z-o,"Last Person Standing Wins $10,000",2024-12-22T17:00:01Z,PT48S,610590660,12939707,9546
gs8qfL9PNac,"2,000 People Fight For $5,000,000",2024-12-19T17:00:00Z,PT24M45S,183711821,4566886,50396
DBPYB8WkkDc,Bring Me Back Snow From The North Pole,2024-12-10T17:00:00Z,PT55S,627844296,17736840,14124
zvBXpoBegwE,I Got T-Series To Subscribe To Me,2024-12-09T17:00:01Z,PT31S,180637976,7908422,14181
SWc8fI_9iqA,Ronaldo Teaches Me How To SIUU,2024-12-01T17:00:00Z,PT15S,321563194,9093775,33937
0BjlBnfHcHM,"Beat Ronaldo, Win $1,000,000",2024-11-30T17:00:00Z,PT22M45S,326467356,8082412,117694
HcL1EQ5qD_g,Confronting Ronaldo,2024-11-29T17:30:10Z,PT21S,220607607,12200018,26472
dc089EZRGcg,How Many Balloons To Make A Store Fly?,2024-11-18T19:00:00Z,PT22S,456929453,10412445,11699
vXNtju4VFm4,Restocking MrBeast Labs at Walmart,2024-11-18T17:00:00Z,PT36S,330387607,5635891,3235
I9mw5UlDyPI,This Game Is Wild...,2024-11-12T17:00:00Z,PT19S,653090503,13250380,8571
pS-fFdvyHLE,How Much Tape To Stop A Lamborghini?,2024-11-08T17:00:00Z,PT15S,728069852,13836853,19770
Xj0Jtjg3lHQ,"$1 vs $500,000 Experiences!",2024-11-02T16:00:00Z,PT17M40S,264811987,5098232,56345
9UtcHPCEBgg,1 Subscriber = 1 Penny,2024-10-19T18:00:00Z,PT17S,373791557,16935688,26287
ZNt_GoOBHq8,Human vs Jet Engine,2024-10-17T19:00:00Z,PT19S,518933270,13277139,17637
bn0Kh9c4Zv4,7 Days Exploring An Underground City,2024-10-12T16:00:00Z,PT20M35S,163569387,3662622,32987
dDVFnfCwjHA,Will A Basketball Boat Hold My Weight?,2024-10-11T16:00:01Z,PT30S,369707707,9951785,6902
Kt2HvqRruHQ,"Find The Real MrBeast, Win $10,000",2024-10-05T16:00:00Z,PT37S,327133922,10120566,7822
vDrSCXFMAKk,"Spot The Difference, Win $10,000",2024-09-28T20:00:00Z,PT58S,260486169,8228117,6315
snX5YyflrGw,"100 Identical Twins Fight For $250,000",2024-09-28T16:00:00Z,PT35M40S,178404350,3317732,28181
nbzQdlWrcnk,Running With Bigger And Bigger Lunchlys,2024-09-20T16:00:00Z,PT18S,321809560,8151822,10339
8krJy31Diow,Holding Bigger And Bigger Dogs,2024-09-16T18:00:00Z,PT17S,309082366,7921675,9686
aRcUVhVlSHg,"Men Vs Women Survive In The Wilderness For $500,000",2024-09-07T16:00:00Z,PT31M48S,203716545,4248460,51307
Jo7sfpeWqwE,Will A Guitar Boat Hold My Weight?,2024-09-05T16:00:01Z,PT20S,755697759,18130752,15413
QtD-CeUdRUQ,"Real Or Cake For $10,000",2024-08-29T16:00:00Z,PT37S,230138093,7695481,17701
ndAQfTzlVjc,7 Days Stranded In A Cave,2024-08-17T16:00:00Z,PT17M59S,162851494,4542391,92917
AydS-vA3qa4,Running With Bigger And Bigger Feastables,2024-08-15T23:00:00Z,PT17S,420768344,12059990,29823
UPrkC1LdlLY,"Survive 100 Days In Nuclear Bunker, Win $500,000",2024-08-03T16:00:00Z,PT32M21S,325956022,6119657,86788
8bTQMDM4qvY,"Spot The Fake Animal For $10,000",2024-07-19T16:00:00Z,PT40S,589145192,16883011,28588
DBw0oD38z0Q,This Game Is Wild,2024-07-17T16:00:00Z,PT21S,229097774,6179581,12146
4SNThp0YiU4,"50 YouTubers Fight For $1,000,000",2024-07-13T16:00:01Z,PT41M27S,411886124,9543112,347029
XhuisK0bTSA,Pass The Phone To…,2024-07-11T17:00:01Z,PT1M,264559618,11214054,51228
lkCRPp7cnP8,How Many Balloons Does It Take To Fly?,2024-07-10T17:00:00Z,PT18S,528677895,20313660,51138
KkCXLABwHP0,I Built 100 Houses And Gave Them Away!,2024-06-29T16:00:00Z,PT9M36S,223831420,7814523,289893
PWirijQkH4M,World’s Deadliest Obstacle Course!,2024-06-15T16:00:01Z,PT28M25S,373341662,6676381,141540
U_LlX4t0A9I,"$10,000 Every Day You Survive In The Wilderness",2024-06-01T16:00:00Z,PT26M10S,314808280,8538638,332863
T8I165Qxeo8,Sprinting with More and More Money,2024-05-30T16:00:01Z,PT29S,312418483,11899340,85589
i-9V21MqlhY,Giving 1000 Phones Away,2024-05-28T16:00:00Z,PT18S,323701100,22797741,808416
YyNz4--6fro,World’s Smartest Dog,2024-05-16T16:00:00Z,PT12S,245446036,10180511,34203
f0cXJ6mJxGc,Bottle Head Smashing World Record Attempt!,2024-05-14T16:00:00Z,PT38S,493279540,12467287,49553
F6PqxbvOCUI,"Protect The Yacht, Keep It!",2024-05-11T16:00:00Z,PT15M8S,162556832,4194824,80339
oA4LSZvX4iE,Ages 1-100 Try My Chocolate,2024-05-09T16:00:00Z,PT39S,269101330,9829341,34716
ZKxnjszkZto,"Spot The Hidden People For $10,000",2024-05-08T16:00:01Z,PT35S,196966045,6387521,12051
8_gdcaX9Xqk,"Would You Split Or Steal $250,000?",2024-05-03T16:00:00Z,PT1M,208047273,11410711,28775
snUyLbGx6U4,"Buy Feastables, Win Unlimited Money",2024-04-30T16:00:00Z,PT51S,382855766,12300322,27468
Pv0iVoSZzN8,In 10 Minutes This Room Will Explode!,2024-04-27T16:00:00Z,PT10M,161389281,4156106,77598
CWbV3NItSdY,The World's Fastest Cleaners,2024-04-25T16:00:03Z,PT35S,687475906,26168681,42772
l-nMKJ5J3Uc,"Ages 1 - 100 Decide Who Wins $250,000",2024-04-20T15:59:59Z,PT40M2S,295725875,6173314,211748
XE1Qyss8GIY,"Guess The Gift, Keep It",2024-04-09T17:00:00Z,PT46S,531034701,18993210,23973
6GzHPS0rEgc,"I’m Giving My 250M Subscriber $25,000",2024-04-06T19:45:00Z,PT21S,163723096,9052294,53213
imhY0pe-Sd8,"Anything You Touch, You Keep!",2024-04-02T16:00:03Z,PT48S,255167155,10216187,15443
erLbbextvlY,7 Days Stranded On An Island,2024-03-30T16:00:01Z,PT22M26S,422366795,7312391,146405
OnTTThIzuNU,"Keep Track Of Car, Win $10,000",2024-03-19T16:00:00Z,PT51S,172426001,7843455,90779
mKdjycj-7eE,"Stop This Train, Win a Lamborghini",2024-03-16T16:00:00Z,PT19M1S,236376720,5344655,125206
tWYsfOSY9vY,I Survived 7 Days In An Abandoned City,2024-03-02T17:00:00Z,PT17M24S,307843309,6559055,198823
sH48lKbayNU,Unboxing My 200M Subscriber Play Button,2024-02-29T17:00:00Z,PT46S,236811131,14276114,51244
AFXoSFNMwIA,I Filled Chandler’s Car With Feastables,2024-02-27T18:00:01Z,PT38S,395642176,14177883,26281
k194wHZHjB0,Most Expensive Hand Model Holds Feastables,2024-02-24T18:00:09Z,PT22S,568456748,11920498,9348
AjwAdtlRKf8,"Buy Feastables, Win $10,000",2024-02-17T19:00:01Z,PT41S,425392097,15893650,34043
KOEfDvr4DcQ,"Face Your Biggest Fear To Win $800,000",2024-02-10T17:00:00Z,PT22M3S,351255055,6558091,225109
krsBRQbOPQ4,"$1 vs $250,000,000 Private Island!",2024-01-27T17:00:00Z,PT16M59S,353491829,5811662,101029
7ESeQBeikKs,"Protect $500,000 Keep It!",2024-01-13T17:00:00Z,PT15M34S,184386613,4764969,70240
K_CbgLpvH9E,I Spent 7 Days In Solitary Confinement,2023-12-30T17:00:03Z,PT20M16S,261814466,5368628,81329
lOKASgtr6kU,I Adopted 100 Dogs!,2023-12-23T17:00:00Z,PT15M3S,348918519,6494645,107226
9RhWXPcKBI8,"Survive 100 Days Trapped, Win $500,000",2023-12-16T17:00:01Z,PT27M8S,422970765,6801582,95644
ZVt9ZJfWV1c,"Feeding A Dog $1 vs $10,000 Steak",2023-12-14T18:00:00Z,PT27S,534086474,15270895,30058
rWBOITBjitE,Could You Walk Up A Skyscraper?,2023-12-05T18:00:00Z,PT50S,435249268,15062652,28598
tnTPaLOaHz8,"$10,000 Every Day You Survive In A Grocery Store",2023-12-02T17:00:00Z,PT21M32S,458926868,7248527,84748
Wdjh81uH6FU,"$1 vs $10,000,000 Job!",2023-11-25T17:00:00Z,PT15M39S,286491319,4795244,61718
7dYTw-jAYkY,I Spent 7 Days Buried Alive,2023-11-18T17:00:01Z,PT18M34S,276085001,7818238,117141
AjZDwxt7S8w,I Gave Away A House On Halloween,2023-11-10T18:00:00Z,PT48S,333916159,13481622,35825
aZnqqXaT02g,Giving Car Keys Instead Of Candy On Halloween,2023-11-09T18:00:00Z,PT32S,365129920,10663115,14559
mwKJfNYwvm8,I Built 100 Wells In Africa,2023-11-04T16:00:00Z,PT10M30S,253763656,10360247,212870
l9_8_pDTmis,"Furthest Away From Me Wins $10,000",2023-11-02T17:00:03Z,PT48S,644388788,21397063,38393
n7x4Jj9pdH8,World’s Most Expensive Bed,2023-10-31T17:00:01Z,PT48S,506322004,21211491,36162
QjvpjXdgugA,"10 People Vs World's Deadliest Laser Maze for $250,000",2023-10-28T15:59:59Z,PT25M59S,285790551,4789999,82914
jGAJCAuV3pQ,World’s Most Expensive Coffee,2023-10-19T17:00:03Z,PT33S,267933877,11248175,28057
c0v8OPItCOg,"$100,000,000 Bathroom",2023-10-17T17:00:00Z,PT50S,344128000,12500168,22471
3ryID_SwU5E,"$1 vs $100,000,000 House!",2023-10-14T16:00:00Z,PT17M3S,381112703,6305375,132876
IemzxkkzI5s,I Tipped A Pizza Delivery Driver A Car,2023-10-12T17:30:03Z,PT52S,640647444,26162193,33880
3OFj6l2tQ9s,World's Most Dangerous Trap!,2023-10-07T16:00:00Z,PT19M34S,320927586,6663401,149560
bvlFjrcpD6s,I NEED 1 MORE 𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘𝗥,2023-10-05T17:00:01Z,PT23S,460204721,30431047,79656
AZlBZuS4hr0,"Guess The Gift, Keep It",2023-10-03T17:00:00Z,PT45S,883035397,25187290,20973
Gx6VeIIbWwM,"Spot The Hidden People For $10,000",2023-09-28T17:00:01Z,PT35S,728340451,21739716,29663
CAOY8EKH1qU,I Paid A Random Student’s College Tuition,2023-09-26T16:59:59Z,PT37S,466251698,24432958,57374
IQxea9UB1nQ,"$100,000,000 Car Doors",2023-09-19T17:00:00Z,PT29S,1204247017,29204516,38635
KrLj6nc516A,"$1 vs $100,000,000 Car!",2023-09-16T16:00:01Z,PT16M28S,491266720,7832973,153206
zgLhCT7aFCA,Extreme Home Makeover!,2023-09-12T17:00:00Z,PT57S,386350286,19561708,45448
L5kIXRdwGAI,Katana Vs Bullet,2023-09-07T17:00:01Z,PT41S,1082880374,37560307,50985
19NmWqv4Alk,How Many School Buses Can We Stack?,2023-09-05T16:59:57Z,PT45S,489757968,15427493,28588
vBpQ1SlfVtU,Lamborghini Vs World's Largest Shredder,2023-09-02T16:00:00Z,PT14M59S,250062561,5682127,142666
SGzWIoLAzmY,"Feeding A Cat $10 Vs $10,000 Sushi",2023-08-31T17:00:00Z,PT31S,370685344,13689766,29583
NnNZLCl78Ao,"Make This Kick, Win Super Bowl Tickets",2023-08-25T16:00:25Z,PT52S,138568838,5198743,9015
NTZhwAldqwg,Metal Pipe Vs School Bus,2023-08-22T17:00:00Z,PT28S,514613450,13793745,28521
J_z-W4UVHkw,"Every Country On Earth Fights For $250,000!",2023-08-19T16:00:01Z,PT18M13S,245308957,6401187,368880
mKIhHNznt4s,Can You Beat A Girl In Arm Wrestling?,2023-08-17T17:00:00Z,PT52S,550032822,20881833,38209
jObOjhUkf50,"$1 vs $250,000 Vacation!",2023-08-12T15:59:59Z,PT15M58S,384540844,6634318,107289
O3YVBJ2n5xg,I Ate The World’s Most Poisonous Fish,2023-08-08T17:30:01Z,PT32S,485884459,21653699,39713
yhB3BgJyGl8,7 Days Stranded At Sea,2023-08-05T16:00:01Z,PT18M5S,392356438,8170169,125612
CP82DAKzL1U,I Traded My Car At a Red Light,2023-07-15T17:00:01Z,PT47S,655999780,26347964,39746
fuhE6PYnRMc,Train Vs Giant Pit,2023-07-08T16:00:00Z,PT10M36S,280182811,6561298,129332
stUofW3whpE,I Buried Treasure in the Bermuda Triangle,2023-07-06T17:00:01Z,PT53S,487082357,25385596,35815
48h57PspBec,"$1 vs $1,000,000,000 Yacht!",2023-06-10T16:00:00Z,PT14M47S,499763952,8151998,161758
ooAwCOP67GQ,Do Pawnshops Scam You?,2023-06-03T16:59:57Z,PT33S,407155468,16229065,24942
FM7Z-Xq8Drc,"Ages 1 - 100 Fight For $500,000",2023-05-27T21:14:59Z,PT25M36S,441978012,6703395,118318
ykRq_rp7NhM,I Got Naruto to Subscribe to Me,2023-05-20T20:00:00Z,PT20S,311430010,13312792,23995
WTOm65IZneg,"1,000 Deaf People Hear For The First Time",2023-05-06T19:59:59Z,PT6M14S,203548497,5496812,152924
8kggT2ej-lo,Would You Pet a Cheetah in Africa?,2023-05-01T20:00:02Z,PT39S,851248933,28167127,39090
GGBy50KtvRk,Tipping A Waitress A Car,2023-04-22T20:00:00Z,PT38S,659749886,28834128,64020
Y4-gFIfGXiQ,Would you go on a Blind Date in Italy?,2023-04-15T20:00:01Z,PT51S,544642366,23754460,28234
1WEAJ-DFkHE,World's Most Expensive Flights!,2023-04-01T20:00:04Z,PT12M20S,520073482,8788961,171544
Y0cBiGUuB1Y,I Sent a Subscriber to Disneyland,2023-03-30T20:00:00Z,PT27S,633969380,29963796,81111
YLt73w6criQ,I Paid A Real Assassin To Try To Kill Me,2023-03-18T20:00:01Z,PT12M17S,320040235,6372601,104263
NPYPXWJBTWM,"$10,000 Girl Scout Cookies",2023-03-11T17:00:47Z,PT23S,611755151,13597815,18307
lglIQkCHO0g,Do Men Lie About Their Height?,2023-02-14T21:00:14Z,PT47S,542066689,21329461,28401
TJ2ifmkGGus,"1,000 Blind People See For The First Time",2023-01-28T21:00:00Z,PT8M1S,208436130,10396493,380561
7IKab3HcfFk,I Survived 50 Hours In Antarctica,2022-12-24T20:59:59Z,PT12M10S,244921398,5774769,142593
h5NvTTOlOtI,Hydraulic Press Vs Lamborghini,2022-12-10T21:00:01Z,PT10M25S,260951349,5780788,124498
se50viFJ0AQ,Would You Fly To Paris For A Baguette?,2022-12-08T20:12:27Z,PT48S,1624378660,56991290,119545
0CTp1a-aCUM,"100 Kids Fight Parents For $500,000",2022-12-03T21:00:00Z,PT15M23S,320223929,4872635,92411
FD-0KG-h2-c,Gordon Ramsay Tries Most Expensive Chocolate Bar!,2022-11-19T20:59:59Z,PT40S,792070423,30166636,50620
kX3nB4PpJko,11 YouTubers Fight For Private Jet!,2022-11-12T21:00:00Z,PT15M37S,240507622,4919015,99996
YlvcFJOE-OE,Giving iPhones Instead Of Candy on Halloween,2022-11-02T21:00:01Z,PT40S,1571334890,40444094,138159
iogcY_4xGjo,"$1 vs $1,000,000 Hotel Room!",2022-10-22T21:00:00Z,PT15M41S,413812662,7447362,114092
S_CUEOBZ0P4,"The Rock Vs MrBeast For $100,000",2022-10-21T20:00:06Z,PT55S,690168403,35897428,77533
gHzuabZUd6c,"Survive 100 Days In Circle, Win $500,000",2022-09-24T19:59:59Z,PT17M10S,378787474,6265405,100149
65fN_OUawjk,I Hunted 100 People!,2022-09-03T19:59:59Z,PT12M3S,251786854,3980673,65282
jdMNoQE3mIQ,Can I Survive A Plane Crash?,2022-08-20T20:00:00Z,PT8M14S,225446303,4248567,73808
2isYuQZMbdU,100 People Fight For A Private Island,2022-08-04T19:59:59Z,PT15M31S,247551256,7104195,225336
tVWWp1PqDus,"100 Boys Vs 100 Girls For $500,000",2022-07-23T20:00:09Z,PT16M53S,280120683,4984954,136682
vaIgyRoUkQI,I Didn’t Eat Food For 30 Days,2022-07-02T20:00:02Z,PT13M4S,125114219,4272288,105929
Hwybp38GnZw,I Built Willy Wonka's Chocolate Factory!,2022-06-04T20:00:02Z,PT16M11S,360296932,6901317,155979
hD1YtmKXNb4,"$10,000 Every Day You Survive Prison",2022-04-09T20:00:00Z,PT13M59S,242589824,5618442,127908
LnlKwzc_TNA,"Would You Swim With Sharks For $100,000?",2022-03-19T20:02:32Z,PT9M1S,205013030,4181569,86847
3jS_yEK8qVI,World’s Most Dangerous Escape Room!,2022-01-29T21:00:01Z,PT8M1S,288054046,5579635,130359
00NgUctWoLQ,"Extreme $1,000,000 Hide And Seek",2021-12-18T21:00:00Z,PT12M9S,109796692,3657001,117074
x9TQ6culXIA,"World's Biggest YouTubers Fight for $1,000,000",2021-12-16T21:00:00Z,PT12M5S,103260649,3139838,83822
QbJJwaVdgIs,I Got Hunted By The Military,2021-12-10T21:30:02Z,PT10M27S,253806525,4812992,92837
0e3GPea1Tyg,"$456,000 Squid Game In Real Life!",2021-11-24T21:00:01Z,PT25M42S,879367805,19733070,635222
cV2gBU6hKfY,I Cleaned The World’s Dirtiest Beach #TeamSeas,2021-10-29T19:59:43Z,PT4M55S,133530282,5612754,166787
qIsgdOVGA04,"Last To Take Hand Off Lamborghini, Keeps It",2021-10-23T20:00:01Z,PT15M8S,197828261,4808178,126489
cExLQ1o2pDw,"First To Rob Bank Wins $100,000",2021-09-26T20:00:06Z,PT8M2S,209695289,4547793,117562
uocETPj4Jx4,"Extreme $500,000 Game Of Tag!",2021-09-04T20:00:07Z,PT12M33S,224139662,4773551,97281
zxYjTTXc-J8,"Last To Leave Circle Wins $500,000",2021-08-31T20:01:03Z,PT17M44S,535648123,7778723,127853
hxwpkM5w3Cc,I Got Hunted By The FBI,2021-08-07T23:00:03Z,PT15M51S,256480946,4831894,94154
ktyJIj6i4Qw,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,PT10M7S,253842031,3916407,78395
urtFrxDUV6c,"Would You Quit School For $100,000?",2021-07-10T20:00:09Z,PT10M12S,187129588,3685953,82680
nM89Wl03Q4g,I Survived 50 Hours In A Maximum Security Prison,2021-06-26T20:00:02Z,PT12M34S,290282467,4435853,98689
NZlClr_ivb4,"Hit The Target, Win $300,000",2021-06-12T20:00:01Z,PT13M17S,211852210,3773778,80329
E6E22XQPhhg,Anything You Can Fit In The Triangle I’ll Pay For,2021-06-01T20:00:02Z,PT16M8S,260042840,3641671,82179
TQHEJj68Jew,I Got Hunted By A Real Bounty Hunter,2021-04-24T20:00:00Z,PT13M28S,233306797,4358563,120216
WcwGleN38zE,"Extreme $100,000 Game of Tag!",2021-04-17T20:00:00Z,PT16M39S,265777408,3989924,116352
fMfipiV_17o,"Would You Sit In Snakes For $10,000?",2021-04-10T21:00:07Z,PT14M7S,370594765,5743831,139770
ayXxwJJId_c,"I Bought The World's Largest Mystery Box! ($500,000)",2021-04-03T20:00:01Z,PT10M50S,288241460,5514303,174097
9bqk6ZUsKyA,I Spent 50 Hours Buried Alive,2021-03-27T20:00:04Z,PT12M40S,336380638,8342958,242999
DuQbOQwVaNE,"Offering People $100,000 To Quit Their Job",2021-03-13T21:00:02Z,PT10M27S,167438130,3532662,111447
vJH28ICkCdU,I Sold My House For $1,2021-03-06T21:00:02Z,PT9M20S,180909322,4029065,115131
_uwNDiU04zE,"I Donated $300,000 To People In Need",2021-02-13T21:00:01Z,PT10M54S,56695738,3021667,143309
C680oxL__ck,"I Ate $100,000 Golden Ice Cream",2021-01-22T21:00:03Z,PT13M17S,296451334,6120696,172212
5Fg9oZk-5uA,I Bought Everything In 5 Stores,2021-01-09T21:01:25Z,PT13M50S,200739340,5685677,189433
