video_id,title,publishedAt,duration,viewCount,likeCount,commentCount
kGaq-Qi9hoE,"Youtube Networking - Aka Fake Likes, Subs, And Comments",2015-08-21T20:04:55Z,PT4M28S,75902,3206,818
9zFfp3gzZ88,I Hate Youtubers That Ask For Likes,2015-08-20T19:13:03Z,PT4M16S,222288,11232,720
mM2KwBYa-u4,My Mom Found My Channel!! :0,2015-08-20T01:44:22Z,PT4M29S,788298,26187,2482
WAcmsAISniQ,1080p FREE TO USE BLACK OPS 3 GAMEPLAY,2015-08-19T21:35:16Z,PT2M23S,86817,1926,180
kqUT-s3a6tU,"Black Ops 3 First Impressions, My First Game",2015-08-19T02:44:52Z,PT3M41S,60327,1732,395
NUVglXbGBfs,Dogs Opinions On Youtubers Getting BO3 Early,2015-08-18T20:55:37Z,PT1M16S,107114,3137,182
T-v4b3WtPAg,BO3,2015-08-18T17:07:49Z,PT3M41S,1441582,36222,2388
m8qGlpcfAIw,Xbox One Destroyer? COD Advertisement Is Free,2015-08-18T01:08:14Z,PT4M8S,60871,1733,300
uZPkMnv8b-o,Modern Art Is A Joke,2015-08-15T10:00:01Z,PT2M56S,69157,1997,158
qVLr6SMxvJw,5 Steps To Becoming Successful On Youtube!,2015-08-14T10:00:03Z,PT3M13S,91885,3652,398
4AigP5OY8JE,Time,2015-08-13T10:00:00Z,PT2M2S,98243,2255,282
RMoFUeBVefA,Beast $500ish Youtube PC Great For Making Videos!,2015-08-12T10:00:00Z,PT4M4S,89184,1614,188
ep7S1XnuQLU,"5,000 Hype",2015-08-11T10:00:00Z,PT3M5S,165433,3562,562
p6bzNpgbX8Y,What Is Crohns Disease?????,2015-08-10T10:00:01Z,PT4M21S,301539,7388,588
6T17licWsQ4,Leaving For 7 Days,2015-08-09T14:26:58Z,PT7M11S,61844,1513,302
1s6UOlWdpw4,Motivation For Youtube - Ultimate Small Youtuber Motivation #2,2015-08-08T22:15:43Z,PT3M29S,205224,7592,728
3LuchpUc7PU,Should I Buy An Elgato Game Capture??,2015-08-07T10:00:00Z,PT2M57S,60267,2128,528
_f6xCA0-gAo,Fanboy Opinions On Black Ops 3,2015-08-06T00:58:47Z,PT3M56S,60272,1444,309
lfD7kMZKuNg,Big Channel's Starting Over???,2015-08-05T10:00:02Z,PT3M19S,60270,1611,286
ejlkNGm82w4,SAT And Some Random Stuff,2015-08-04T22:14:13Z,PT3M26S,60280,1761,665
Jtj9rUqlB1Y,How Many Youtubers Are Millionaires???,2015-08-04T00:18:58Z,PT2M49S,127162,2029,264
ZqzFRGH_tMQ,Always Changing My Name? Mr.Beast or MrBeast6000,2015-08-03T10:00:03Z,PT2M41S,190542,4501,523
94A-bsumX9A,How Much Youtube Money Do I Make???,2015-08-03T02:19:22Z,PT2M28S,444574,10405,670
gYaxI_allkQ,Am I Ian From Smosh????,2015-08-02T19:09:03Z,PT2M18S,1146566,14105,652
AjXbO2XfBkE,How Do You Turn Off A PS4? Xbox Noob In Need Of Help,2015-08-01T21:51:25Z,PT1M12S,103182,2104,296
ZQZzR0DUujc,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",2015-08-01T16:47:55Z,PT2M31S,60436,1863,424
-V3-fhJQZkk,Youtube Collabs? Collabbing with Mr.Beast?,2015-08-01T10:00:01Z,PT3M33S,116687,2265,220
QX0wvWGW2qg,Sacrifices And Youtube,2015-07-31T18:03:32Z,PT3M39S,60278,2752,502
oODUkNQAzXU,5$ To Advertise Your Youtube Channel???,2015-07-31T00:13:08Z,PT2M1S,177567,3150,272
2jWZtKTN6jU,Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,2015-07-30T18:23:18Z,PT4M14S,60462,1566,247
zsADECFHY8w,4k Subscriber's! First Channel Story!,2015-07-30T01:56:38Z,PT5M14S,115119,3250,438
Feh8o-HmthM,People Who Got Rich From Movie Trailers On Youtube,2015-07-29T19:00:00Z,PT3M26S,105430,1688,228
6Xv-LVYZQxk,Beast Gaming Set Up #almost4k,2015-07-29T15:31:24Z,PT2M31S,92775,2529,409
8-0ZHJHp9g4,Advanced Warfare DLC 4 Honest Parody,2015-07-29T00:37:21Z,PT2M37S,60616,1675,402
QqIG0R-KpGk,World's Worst Thieves,2015-07-28T17:17:48Z,PT3M29S,100815,2213,183
qENpZBzgaUM,VANOSSGAMING IS IN TROUBLE,2015-07-27T22:13:05Z,PT2M53S,259455,4024,557
4DYBVA4884Y,SpiderMan Robs Walmart?????,2015-07-26T19:21:24Z,PT3M7S,60292,1672,252
skEf9R0TXkM,My Upload For ThunderstruckGaming,2015-07-25T22:35:54Z,PT3M40S,60306,1499,250
CnMv_zTXZ38,Best FNAF 4 Fake Reactions! So Funny lol,2015-07-25T16:38:00Z,PT2M27S,94609,2789,369
bEIK5ni_Pzs,How Many People Get The Diamond Play Button?????,2015-07-25T10:00:03Z,PT3M56S,1819447,18529,2744
_oZyp4mTzSQ,Supply Drops For Charity! Ep #2,2015-07-24T10:00:00Z,PT5M2S,60262,2262,972
is1LSWbssuA,Best Thing To Happen To This Channel?????,2015-07-23T10:00:00Z,PT1M28S,60370,1897,304
XR_q9_LEKuc,Supply Drop Challenge For Charity,2015-07-22T17:59:43Z,PT4M55S,60281,2349,557
X9UiBpDHW3w,FaZe Clan Vs Pewdiepie Who Would Win?????,2015-07-21T18:51:04Z,PT2M51S,72212,1276,167
PRU47AuQF2M,"FaZe Adapt ""Stuttertage""",2015-07-20T17:49:03Z,PT4M44S,124509,3342,391
Y3Rxgf5_R_I,The COD Community? Sleeping With Your Mom?,2015-07-19T17:37:51Z,PT3M3S,60274,1913,469
R6zuvKbvKyU,Exility And Some Other Stuff - Update Vid,2015-07-18T18:02:27Z,PT4M45S,60286,11464,3291
yCKe65Nvp0Q,Every Minecraft Let's Play Ever In Under A Minute,2015-07-16T22:00:01Z,PT1M,126608,3810,288
XBe57FyB2xU,Why I deleted Today's First Upload,2015-07-16T17:03:16Z,PT1M55S,65769,1574,198
zpCwHwWgbsI,What Is Spam404?????,2015-07-15T15:05:18Z,PT5M11S,60264,1438,330
lh61MVUxJt0,The History Of Pewdiepie In 2 Minutes,2015-07-14T10:00:01Z,PT2M6S,265498,7346,561
yWnmEPgLroQ,TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY!,2015-07-13T10:00:01Z,PT7M32S,223680,2265,265
eBklqeeIu10,I Hate Spam On Youtube,2015-07-12T19:08:52Z,PT3M9S,60262,1990,587
SgMydsOucFg,INSANE TRIPLE LEGENDARY SUPPLY DROP! BEST OPENING YET?,2015-07-11T20:08:50Z,PT3M29S,60932,,330
jPm3hRiMKuU,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,2015-07-10T21:56:20Z,PT3M43S,60259,2248,525
OweuuinkVZI,3k HYPE,2015-07-10T18:05:46Z,PT3M23S,162887,4700,668
7Pr0HP-Trgk,How To Become A Gaming Youtuber! All You Need To Know!,2015-07-08T22:00:01Z,PT7M2S,60280,2111,462
UEK0fYAqMss,My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt,2015-07-08T10:00:00Z,PT3M7S,60393,1318,235
lRznKN2oPUc,5 Popular Channels That Were Terminated,2015-07-07T22:00:00Z,PT5M,139005,4532,1001
IDrS_TrjuK4,What Is Youtube Terms Of Service?????,2015-07-07T10:00:00Z,PT4M9S,61787,1416,255
J1lhxfZtR3M,Do You Think You Will Be Famous?????,2015-07-06T22:00:01Z,PT3M44S,156105,3303,628
b_o8cz0ZNdk,What Is Swatting? Why I hate It!,2015-07-05T18:08:37Z,PT4M19S,101595,2447,245
i5dhcAxO25Q,Reddit Is In Chaos After Firing Victoria,2015-07-03T20:11:21Z,PT1M46S,64791,1183,174
-o_8CDbFMJ0,Paid Promotion On Youtube Good?,2015-07-03T19:26:09Z,PT7M19S,63127,1246,168
v5J1Cycn3s8,How To Gain Youtube Success,2015-07-02T17:10:49Z,PT2M42S,96359,3284,333
YJiqYG-Mylk,FaZe Members Reaction's To Joining Faze,2015-07-01T19:56:45Z,PT3M11S,620692,13798,690
jGE1sUTeR5g,Battle of The Beasts Round 2 Winners!,2015-07-01T04:02:27Z,PT14M7S,60405,1504,328
0tZCQ25fsoI,Youtube In 10 Years?????,2015-06-30T16:31:29Z,PT3M6S,1530188,109179,11261
N9jTogPwqVY,The Ultimate Motivation For Small Youtubers,2015-06-29T17:27:21Z,PT2M44S,316750,16389,1974
yyJ7xEcENNI,How Much Does Pewdiepie Make?,2015-06-28T22:41:05Z,PT3M53S,267015,3303,225
3rJgCGMPEqA,Random Stuff You Don't Care About,2015-06-27T23:32:54Z,PT2M22S,60276,2196,438
7isfkomGg7o,Battle Of The Beast Round 1 Winners!,2015-06-23T19:49:57Z,PT9M13S,60289,1574,246
UCYefSGBP00,The Truth About Big Community Channels,2015-06-22T16:32:02Z,PT4M33S,60304,2125,832
dvdGkRK5a_0,WORLD'S FIRST BLACK OPS 3 GUN SYNC!!,2015-06-22T01:19:49Z,PT1M21S,73911,1704,159
X7doE4h6W64,Insane Gun Sync - 7 Hours To Make,2015-06-21T12:22:34Z,PT2M14S,60283,2258,547
GhppzOzN3MM,Battle of The Beasts Bracket!!!! (Not accepting anymore),2015-06-20T03:32:30Z,PT1M38S,60284,1574,330
QkXDatNdL4U,Free To Use Advanced Warfare Gameplay! 2015,2015-06-19T14:07:22Z,PT2M5S,60301,1685,359
hyt2t4r8lQ4,Battle Of The Beast Tournament UPDATE!,2015-06-18T23:25:47Z,PT2M32S,60266,1956,675
-mlok5iT3GE,My Top 5 Favorite Things At E3 2015,2015-06-18T17:18:38Z,PT2M30S,60283,1826,443
STvOHHgJ1sQ,Battle Of The Beasts (youtubers needed),2015-06-17T20:58:19Z,PT3M3S,60294,1521,348
2-ErX5oDzwM,History Of COD Part 2! Black Ops 1 - History Of COD On Youtube!,2015-06-13T21:34:28Z,PT10M49S,60392,1325,174
7ytYV-tVIvg,How Did Notch Become A Billionaire? How Much Did Minecraft Sell For?????,2015-06-12T17:47:14Z,PT3M36S,120885,2777,220
ELIoOUKSOJQ,Top 10 Richest Gaming Youtubers?????,2015-06-11T16:42:11Z,PT4M5S,272962,7887,516
uAoayezOaug,Markiplier Is A Great Man! Sub shodleech!,2015-06-09T02:56:28Z,PT2M3S,227148,2309,158
Vr2337tCLCI,Insane Advanced Warfare Hacker!,2015-06-07T22:58:31Z,PT2M14S,60273,1871,344
NV7qmqbS8tM,"What Is Considered A ""Bad Video"" On Youtube????? #karnageRC",2015-06-07T21:38:42Z,PT4M12S,78823,1548,168
U9c-ycvw02A,I Think I Am Going For The #KarnageRC,2015-06-05T15:21:50Z,PT3M52S,60286,1944,513
GfgcVOuHLAo,Every FaZe Video Ever #karnageRC,2015-06-04T19:09:17Z,PT3M17S,60290,1824,248
zi7tZ-2PhLk,How Much Money Do You Make As An Uber Driver??????,2015-05-31T18:31:25Z,PT5M4S,60396,1369,195
TacjQmKCiZg,How Much Does Faze Rain's Giveaway Cost??????,2015-05-30T21:27:08Z,PT1M13S,60289,1614,379
AIytwdufwW8,MY MESSAGE TO COD YOUTUBERS (Watch till end plz),2015-05-29T20:07:48Z,PT4M52S,61066,1466,250
KLAI0c0Spog,Best Of FlipArtz - His Best Advanced Supply Drops EVER!,2015-05-29T17:06:25Z,PT10M40S,128114,1455,116
UVin8WtE5eU,Summer Is Finally Here!,2015-05-28T21:46:37Z,PT2M26S,64844,1264,254
wNuxirsrwBk,Why Are Things Unbalanced In Video Games?????,2015-05-28T20:36:06Z,PT3M30S,98197,1408,174
6bxZpS0cm5o,New Channel?,2015-05-23T22:59:21Z,PT4M51S,172119,4303,410
ajJbMGq9AS4,"Youtube ""Freinds""",2015-05-23T01:28:10Z,PT4M39S,104787,1633,204
UXw9jqgJNNc,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",2015-05-21T00:31:22Z,PT5M28S,60296,2416,792
E3CqKvlzl-I,Big Changes??? Idk just watch the stupid video,2015-05-18T21:29:43Z,PT6M34S,60321,1807,385
zfDr05ax0gM,How Much Money Does DramaAlert Make????,2015-05-15T23:53:16Z,PT1M32S,60342,1892,344
56OkH6ocYZU,L0114R - Biblical Creeper Post for Post @L0114R,2015-05-15T16:48:54Z,PT1M28S,60714,1265,247
w40Z8aT5fpQ,Why Do We Do Things That Are Bad For Us?????,2015-05-14T23:52:57Z,PT3M24S,60340,1855,264
zgDezsMQyyU,How To Monetize Your Videos And Make Lots Of Youtube Money!!$$$,2015-05-10T20:59:50Z,PT10M23S,60543,1685,326
UEwnitHoSDw,DIY $23.00 Mini Sound Booth? Does It Work?,2015-05-09T19:47:51Z,PT3M49S,155251,2794,193
__SaaKSW9iE,Cut Coms vs Uncut Coms,2015-05-09T06:53:13Z,PT2M39S,60349,1549,313
qWnyJ55KBKo,Minimum Wage,2015-05-07T23:27:32Z,PT1M59S,78853,1704,173
52awie9G00A,My New Channel Trailer ;),2015-05-07T01:27:48Z,PT1M17S,66837,1750,213
bB99NdUoxEQ,Why I Changed My Channel Name,2015-05-03T23:59:54Z,PT3M16S,150087,3719,345
7GjSaNi8Epg,How Overpriced Is Movie Popcorn?????,2015-05-03T18:39:15Z,PT2M40S,60348,1592,309
h5uE4ERMiTk,Screw Warface,2015-05-02T21:41:18Z,PT3M37S,60276,1565,252
umRLkCrmwcs,My Problems,2015-05-01T02:23:50Z,PT4M7S,77396,2055,237
rHoLyltYDtQ,Ma Channel,2015-04-29T23:50:00Z,PT2M48S,60515,1677,298
yeHjsYQ076A,Remember When COD Was Fun?,2015-04-26T21:26:36Z,PT3M36S,60292,1781,333
pqrdPu2ESFo,My Baby Got a Virus :(,2015-04-25T22:34:19Z,PT2M55S,82566,1715,229
ywZy_Fo2ydo,Modern Art Is A Joke,2015-04-25T15:02:30Z,PT2M49S,60518,1571,233
qr4v9pdfVlU,Cheat Channels,2015-04-24T01:53:38Z,PT3M34S,60349,1721,369
hgiPX33AHas,Time,2015-04-22T21:33:54Z,PT1M54S,92681,1827,162
oZ-Mn5p1xMw,"2,000 Subscribers",2015-04-18T18:45:34Z,PT2M25S,422084,22367,3875
5UPa_hu5opg,Youtube,2015-04-14T22:39:24Z,PT4M37S,103109,2368,225
zv_oq5UNDAo,"How To SAT, Get Into Yale",2015-04-13T11:08:02Z,PT4M5S,61156,1356,187
NiqkH7qVW0U,100k Subs With No Videos????,2015-04-11T16:51:40Z,PT4M17S,490638,9611,2806
boBokLXe5o8,Is Jacksepticeye A Millionaire?????? 2016,2015-04-09T23:07:38Z,PT3M10S,231611,3625,668
7YOzgk-U4EU,How Rich Is Buzz Feed???,2015-04-07T11:16:50Z,PT3M25S,74665,1188,201
prdSftLj9-g,How To Do A High School or College Paper!,2015-04-06T11:42:14Z,PT3M56S,104292,1919,196
pzlPJmNyepA,What is Crohn's Disease?????,2015-04-04T20:31:25Z,PT7M3S,540875,18371,1206
QNoqAnJOSqU,What Happens If You Get A Copy Right Strike??,2015-04-03T19:45:11Z,PT3M52S,183459,4551,542
kzIA4vKyhRQ,5 Steps To Becoming Successful On Youtube,2015-04-02T23:10:02Z,PT3M13S,196536,8634,726
DfonKqMENrg,Making Youtube a Priority,2015-04-01T23:58:35Z,PT3M16S,67091,1772,215
MUQCwdkEbq0,Why I Was Not Uploading,2015-03-21T22:11:51Z,PT1M35S,62568,1336,202
JlUzoQN9FWw,Youtubers Analytic's Explained,2015-03-06T01:07:06Z,PT3M37S,64866,1522,166
0VjLq-go1fg,How Much $$$ Does Every Member of FaZe Make COMBINED????? 2016,2015-03-05T02:07:01Z,PT3M57S,110581,1719,313
uCIpW9zOmgI,Is Pewdiepie The #2 Youtuber?!?!?  :0,2015-03-04T01:53:50Z,PT3M55S,96507,1824,319
Z0Poefgrs4w,How Much Money Does Smosh Make????? 2016,2015-03-03T01:14:27Z,PT2M47S,81654,1417,215
MLN6TRB9Jxw,Who Are The Worst Youtubers?????,2015-03-01T12:00:00Z,PT3M36S,281297,4318,405
vZrL_FFITgs,Subscriber Goals For 2016,2015-02-28T17:12:07Z,PT4M8S,61327,1564,569
L7lGD_anC00,How Many People Do Youtube as a JOB?????,2015-02-26T02:07:13Z,PT2M54S,61342,1523,232
xu1nhAfnMGA,How Much Money Does Syndicate Project Make????? 2016,2015-02-24T20:26:12Z,PT3M23S,93359,1227,251
D1livXdFGkQ,Are Youtubers Millionaires?,2015-02-22T19:45:00Z,PT3M15S,203161,3511,409
bwp_3qLgWpQ,Magecraft - Epic Hit! 11k Troops killed.,2015-02-21T15:41:14Z,PT3M53S,60482,1501,334
tZpnfF0-7Ls,Highest Paid Musicians????,2015-02-17T21:38:06Z,PT4M48S,148381,2232,300
BwAMltY3-c0,Making Fun Of Youtuber's Intros.,2015-02-16T19:45:42Z,PT1M54S,322990,7635,601
7HBR3Ea72CY,10 Things You DIDN'T Know About Youtube!,2015-02-08T00:04:06Z,PT3M1S,76664,1683,171
Ds9H2UnUHL0,Quitting?,2015-02-06T22:27:38Z,PT3M46S,140163,4889,656
iqUFeWAVp-0,How Much Money Does Markiplier Make????? 2016,2015-01-04T20:59:46Z,PT2M34S,149607,2293,234
W2skFWRk6qo,PewDiePie Uploads A Fake Video! LOL,2015-01-01T18:56:04Z,PT2M35S,88939,1618,210
X_qd-1xSTFA,Pewdiepie Was On T.V.,2014-12-07T17:51:08Z,PT2M29S,163794,3537,408
VWa0ImMY2bQ,Five Facts You Didn't Know About Youtube.,2014-12-01T22:00:05Z,PT4M21S,107094,2181,236
fEcASr38n2E,Milestones And Plans For My Channel,2014-11-30T18:21:44Z,PT3M,77910,1796,278
udmf5MQLNGA,How Much Money Did Gangnam Style Earn??? 2016,2014-11-26T22:53:11Z,PT2M24S,110533,2057,240
0dg2eR2NSQ0,Best League Player In The Universe.,2014-11-23T17:37:28Z,PT3M,328139,17091,944
6BNOWeYFyP8,MageCraft - Beginners tutorial. (The app),2014-11-17T02:25:46Z,PT8M47S,60972,1371,205
LDegY-H60_U,How much money does VanossGaming Make? 2016,2014-11-02T16:06:08Z,PT3M20S,358900,4813,284
D51HaR-XvgM,Opening Old Basketball Cards! Ep. #1 (Michael Jordan Found),2014-10-21T02:19:05Z,PT4M27S,204956,4173,317
Rio7r_vLUEo,20 Best Websites?????,2014-08-29T22:45:20Z,PT6M44S,201473,3646,462
8E5Ygl02wtM,"How Much Money Does ""Chris Smooth"" Make?????",2014-08-21T22:46:35Z,PT4M2S,78390,1342,181
moMJjt5KECc,Money Problems,2014-08-20T17:40:18Z,PT4M2S,306267,5342,416
OffgqPzDi7Q,Vanoss vs Speedy! Who is better? Updated.,2014-08-20T01:57:30Z,PT3M45S,60506,1631,355
B_7uD3B62MM,Welcome To My Channel!,2014-08-18T00:01:52Z,PT28S,87199,2047,180
bA20RJcegOI,1500,2014-08-08T18:58:18Z,PT2M23S,328118,9298,1618
NbHwVDt9Rjk,How Much Money Does Yogscast Make????? 2016,2014-07-13T18:37:22Z,PT3M46S,61373,1150,171
VzsE09KjpKA,How Much Does WhiteBoy7thSt Make????? 2016,2014-07-11T21:52:50Z,PT3M27S,335462,2978,218
HduubRTdko4,"How Much Does ""Epic Rap Battles"" Make?????",2014-07-10T23:05:51Z,PT3M20S,60299,1596,236
qFOGv5zuTdw,How Much Money Does FaZe Make?????,2014-07-09T21:15:15Z,PT3M18S,60268,1718,290
u6t4jrhs56Q,"Top Youtube ""ShoutOuts""",2014-07-09T00:07:05Z,PT6M5S,60288,1993,355
460GXJiGCEs,Youtube Dream,2014-07-08T00:17:34Z,PT4M31S,81067,2367,601
ZiuoOcj2eLY,In Dis Video I Play Minecraft. (Factions),2014-07-05T15:57:13Z,PT8M49S,62180,1753,204
LYK6SPMtJ_Y,Youtube Grind,2014-06-28T21:06:46Z,PT3M20S,124188,3007,224
2ljWxaMvE_0,Hacker in Ghost???? I Couldn't Kill Him.,2014-06-22T00:27:19Z,PT36S,60294,1763,402
rSuuQ_s8gOw,How Much Money Does Tmartn Make?????,2014-06-21T18:43:51Z,PT2M37S,60269,1796,368
vKKhX-Uyggw,How Much Money Does FaZe Rain Make?????,2014-06-18T14:00:09Z,PT3M35S,73171,1481,169
EAwXH82m-6A,G2g Brb,2014-06-16T14:00:07Z,PT3M,60286,1866,434
U_07AG_CR5A,Crazy Nub Tub Reactions! Bo2 Fun!,2014-06-13T22:44:22Z,PT3M40S,60285,1807,386
Xe0AGtF5aNU,Fun In COD. - Insane Reactions Lol,2014-06-10T19:01:43Z,PT3M49S,60286,1866,434
NCv0drAPm_M,Minecraft Build-off Fun!!!!!,2014-06-09T12:00:07Z,PT3M33S,78064,2055,214
HuLAAXZXIy0,This Kid Should Quit COD....,2014-06-02T21:37:07Z,PT1M17S,84836,1693,207
pV7UcYW1OwA,Computer vs Console My Perspective.,2014-06-02T18:08:34Z,PT3M26S,114096,2425,344
x4IXCimma-s,5 Youtubers I Think Will Be Famous...,2014-05-31T21:06:55Z,PT4M24S,242746,5877,898
anZbhN0Wh_4,How Much Does PewDiePie Make????? 2016,2014-05-24T19:33:12Z,PT3M26S,437537,6029,436
3Q3pQmzWyZM,I Got Really Really Really Bored....,2014-05-24T16:37:13Z,PT52S,61377,1807,361
BqS4iVHa-LU,How Much Money Does Penguinz0 Make????? 2016,2014-05-16T23:53:55Z,PT2M55S,100257,3230,367
zX04jQFKCpo,How Much Money Does CaptainSparkles Make????? 2016,2014-05-15T20:36:54Z,PT3M3S,814273,7703,574
G7Y9ban7b0U,How Much Money Does Tobuscus Make?????,2014-05-14T23:06:58Z,PT2M22S,76537,1527,231
EMVvA5Cr0fY,COD IS NOT DEAD,2014-05-08T02:19:42Z,PT3M22S,83215,2339,307
e14MroQ5k_s,Storm,2014-04-30T20:31:15Z,PT3M1S,272865,7864,884
CuzdxsOXEZ8,Hearthstone - All Beards Challenge!,2014-04-24T01:56:43Z,PT23M53S,84732,1754,256
67Wj-0OyKOM,Youtube ad.,2014-04-20T20:26:16Z,PT38S,561333,10394,434
LWstCINhd8g,Impossible,2014-04-20T01:45:45Z,PT3M53S,90448,2768,345
dg6iqLCPizs,Motivation,2014-04-17T01:22:40Z,PT2M54S,99011,3307,282
cRPldarzw-M,1k Subs,2014-04-13T23:53:33Z,PT3M15S,17575419,1277051,89158
-rdYtmUejSE,Yup I is the best at the game.,2014-04-05T13:00:05Z,PT6M57S,298507,5466,547
tusuuI7MEJU,Should I join FaZe?????,2014-04-04T19:44:52Z,PT3M30S,936487,18519,1756
XDe5f8BEvwY,"Youtube Networks Requirerments. (Machinima, TGN, 8byte....)",2014-04-01T16:37:55Z,PT4M46S,95027,1415,190
BtCGABBPH9s,Two Years of Youtube.,2014-03-31T16:31:32Z,PT4M31S,484994,10138,1015
KJ_C_NSl0P8,"How Much Money Does ""Element Animation"" Make?????",2014-03-30T23:40:18Z,PT3M29S,196730,3648,353
LI8nWXeYtOs,"How Much Money Does ""Skydoesminecraft"" Make????",2014-03-30T01:52:06Z,PT2M47S,81300,1692,381
LMe7k8I082w,Should College Athletes Be Paid?????,2014-03-29T00:18:35Z,PT4M36S,93126,2001,297
h77pHTSPSiw,"""Beast"" Channel Trailer",2014-03-28T21:01:57Z,PT2M1S,72532,1907,234
JUiijjJOInw,What It Takes To Be A Full Time Youtuber...,2014-03-27T19:00:05Z,PT4M41S,63366,1956,464
gpbY6zCEBv4,How Video Games Boosted My SAT Score. Lol,2014-03-26T23:59:45Z,PT2M57S,65678,1795,233
Kgu2ApayYvI,How Much Money Do I Make?????,2014-03-16T01:24:25Z,PT4M10S,160650,4997,665
S9PIukDRcvk,Update,2014-03-13T00:19:29Z,PT4M21S,74069,2010,350
lrw3zkGS9Vc,Subscribers.,2014-03-08T03:52:13Z,PT3M,117989,3288,1118
IQYW_lVBYGo,How Much Money Does KyR's Speedy's Crew Make?????,2014-03-02T18:14:47Z,PT2M54S,104341,2046,309
iOjxpow6jow,How Many Youtubers Are Millionaries?????,2014-02-26T23:52:57Z,PT4M4S,520205,9106,1827
GdD2pqAdjXY,"Flappy Bird - Builders Showdown, Which is Better?",2014-02-23T22:29:21Z,PT1M25S,123376,3309,429
nmHCmLVLxcU,New COD Zombies In 2014?????,2014-02-23T21:40:04Z,PT2M31S,87150,2250,355
TZPlDuYrcDQ,Minecraft Mansion Timelapse,2014-02-22T23:51:15Z,PT5M2S,628374,19884,2306
Oub4nMrNTqQ,Top 5 NON-COPYRIGHTED Songs!!!!!,2014-02-17T20:30:02Z,PT3M24S,131216,3535,618
h5Z36IuyrKc,Vanoss vs Speedy! Which is better?,2014-02-16T20:13:22Z,PT3M7S,121262,2783,926
2IGxSOfsBok,I Hate Pewdiepie!!!!!,2014-02-01T00:16:57Z,PT2M6S,3036564,225046,14491
ZxkLCq49Tvk,Does Spam Work?????,2014-01-20T23:41:17Z,PT4M15S,487702,7509,754
smDPnIdlkhM,100th VIDEO SPECIAL!,2014-01-20T01:17:01Z,PT4M44S,468564,14672,1645
DjMYkWCEan8,The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,2014-01-18T02:49:24Z,PT25M19S,142650,3766,403
3nn_skHgkqI,Has Youtube Met Its Match?????,2014-01-12T01:25:53Z,PT2M44S,113960,2401,286
A8IkOqb_7Yg,How Much Money Does Pewdiepie Make????? (Updated 2015),2014-01-11T20:31:34Z,PT4M10S,2011145,29552,2077
hHl_YMivv3c,"Battle Pirates, my base.",2013-12-31T14:48:55Z,PT2M56S,88409,2043,326
7mLSbgyjM0g,"Battle Pirates, Hellstrike Base attack.",2013-12-29T22:22:57Z,PT2M52S,77690,2020,322
TGKkMl17Htg,"Battle Pirates, Unstoppable Ship!",2013-12-29T21:05:08Z,PT2M13S,62400,2341,708
Qw3eFnsSdlQ,Best Hellstrike Build???? (Battle Pirates),2013-12-29T17:10:57Z,PT1M37S,62343,2020,502
KcNCJ1mgt14,"Marauder Builds, Battle Pirates In Depth Builds.",2013-12-29T16:20:05Z,PT3M6S,62334,2318,680
A4lp4FRCo6o,"Battle pirates, How To Auto Lvl 40 Salvages.",2013-12-29T00:32:15Z,PT1M18S,65743,2082,440
WYKZz3Zygdc,Hellstrikes vs 7 halos!,2013-12-27T00:27:31Z,PT1M36S,92502,2105,396
5U2fmvh9_Is,"Battle Pirates, Hellstrike vs Epic Base!",2013-12-24T00:00:20Z,PT58S,78053,2042,373
xvIpibLjs5k,"Battle Pirates, Another Hellstrike Fail.",2013-12-18T23:47:57Z,PT57S,77534,2084,356
jlpAON0ePME,Battle pirates Hellstrike fail!,2013-12-18T22:31:02Z,PT47S,77388,2057,340
sfp0a6zDoNQ,"Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!",2013-12-17T18:56:41Z,PT1M24S,79342,2038,298
RaDRWNz3Al4,"Battle Pirates, Hellstrike Too Overpowered????",2013-12-14T15:58:11Z,PT2M40S,76941,2095,311
Ms9MGkEm4mg,"Battle Pirates, All Sentinel Base.",2013-12-05T02:24:33Z,PT1M12S,83005,2223,348
90wWStXJX5c,"Battle pirates, Lvl 58 Mercury Base Attack!",2013-12-05T01:06:00Z,PT1M16S,118116,2560,356
ruSVy-u2DzM,"Battle Pirates, Stingray vs Mercury Epic Battle!",2013-12-05T00:00:24Z,PT1M6S,80936,2457,467
pP1KMQb51GA,OpTiC NaDeShOt Got Hack!!,2013-11-27T19:37:44Z,PT2M44S,85367,2379,488
dPxAFqs2eYE,"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",2013-11-17T18:26:11Z,PT1M40S,119333,3374,336
p-KVD5rA_Cw,Why Google Does Not Care What We Think....,2013-11-17T01:40:48Z,PT3M,469909,7608,746
JdCgkcb1iwQ,My First Kem Strike!,2013-11-16T19:48:55Z,PT4M29S,92786,3276,672
